date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-15 16:37:32,SusanParadeda,,1,19,16,"Consumo de ibuprofeno podría agravar casos de Covid19, advierten expertos. En caso de fiebre solo debe tomarse paracetamol, indicaron. ",,,,1239229253377576961,https://twitter.com/SusanParadeda/status/1239229253377576961
2020-03-15 15:33:19,sisvok,,1,0,4,"En estos días en que el #COVID19 llegó a Paraguay NADIE se acordó del Dengue, y como disminuyó el número de casos es brutal. Se dan cuenta que todo está en la mente? PASA IGUAL CON EL #COVID19.",,,#COVID19 #COVID19,1239213094544515072,https://twitter.com/sisvok/status/1239213094544515072
2020-03-15 14:21:01,ykeloketanto,,0,1,4,"#Cuarentena #COVID19 Como no se debe salir y anoche estuve al pedo, empezé a mirar sus perfiles en otras redes sociales, y tengo que decirles que dos de ustedes tienen el mismo novio. Buen día Necesito que abran ¡yaaaa! Ñu Guazu ",,,#Cuarentena #COVID19,1239194899943247872,https://twitter.com/ykeloketanto/status/1239194899943247872
2020-03-15 14:00:40,Kerana7,hernandbr,1,0,0,"Acepto que me exprese mal al principio.Debí escribir ""No se recomienda"".Desconozco si en el país se cuenta con equipos para realizar autopsias a este tipo de http://cadaveres.No se si los forenses practicarian una autopsia a un fallecido con covid-19 confirmado.",,,,1239189778748321795,https://twitter.com/Kerana7/status/1239189778748321795
2020-03-15 13:29:49,jepb88,,1,0,0,"Si los síntomas son tos seca y respiración compleja ¿cómo sabemos si es COVID19, si la calidad del aire en #Asuncion fue insalubre durante las noches en las 3 últimas semanas? #AplanemosLaCurva @aireparaguay @msaludpy @mambiente_py @EnLatitud25",,@aireparaguay @msaludpy @mambiente_py @EnLatitud25,#Asuncion #AplanemosLaCurva,1239182013845954560,https://twitter.com/jepb88/status/1239182013845954560
2020-03-15 13:23:56,Kerana7,hernandbr,4,0,1,"Sabemos que los más susceptibles (los que tienen enfermedad de base, como por ej hipertensión, etc) son los que mueren. Pero siendo covid-19 confirmados ya no se recomienda autopsia.",,,,1239180530630959105,https://twitter.com/Kerana7/status/1239180530630959105
2020-03-15 12:49:07,gloriatorras,,1,4,6,"Si te enfermas de #Covid19 no vas a poder comer ni tomar toda la cantidad de comida y bebidas que estás acumulando. Lo mejor, creo es alimentarnos sano, y tomar todas las previsiones, por si nos toca y estar con las defensas altas.",,,#Covid19,1239171768771907589,https://twitter.com/gloriatorras/status/1239171768771907589
2020-03-15 12:24:37,cespala,,0,3,5,"Coronavirus: la ""inmunidad del rebaño"", por qué cientos de científicos critican la estrategia del gobierno británico ante el covid-19 https://www.bbc.com/mundo/noticias-internacional-51893620 Que piensan de estas medidas @amifera @trecepy @CamiloSoaresM",,@amifera @trecepy @CamiloSoaresM,,1239165604466176001,https://twitter.com/cespala/status/1239165604466176001
2020-03-15 12:19:57,Rocio_La_Negra,williwaka,1,0,1,"Si ""puede"" se presentará el 18 a someterse a su orden de ""DETENCIÓN"" , depende del covid-19...",,,,1239164431881383936,https://twitter.com/Rocio_La_Negra/status/1239164431881383936
2020-03-15 11:40:29,Kerana7,hernandbr,3,15,40,"Sabías que a los que mueren por covid-19 no se les puede hacer autopsia? Aqui está el protocolo: ",,,,1239154500272865280,https://twitter.com/Kerana7/status/1239154500272865280
2020-03-15 11:03:19,EmbajadaEcuPRY,,0,0,0,"SITUACIÓN NACIONAL POR #COVID19 Inicio 29/02/2020- Corte 14/03/2020 #COVID19ec #ActivadosPorLaSalud , #QuédateEnTuCasa @CancilleriaEc",,@CancilleriaEc,#COVID19 #COVID19ec #ActivadosPorLaSalud #Qu,1239145146224201734,https://twitter.com/EmbajadaEcuPRY/status/1239145146224201734
2020-03-15 11:00:14,MTESS_PY,,0,2,15,"Cómo parte del protocolo de actuación en casos de #COVID-19, nuestro nuevo horario de atención al público será de 09:00 a 14:00 hs de lunes a viernes. @msaludpy #COVID19 #CoronavirusPy",,@msaludpy,#COVID #COVID19 #CoronavirusPy,1239144368948293634,https://twitter.com/MTESS_PY/status/1239144368948293634
2020-03-15 10:59:07,EmbajadaEcuPRY,,0,0,0," BOLETÍN OFICIAL EL COE LIMITA EL INGRESO AL PAÍS Y RESTRINGE ACTIVIDADES PÚBLICAS PARA EVITAR PROPAGACIÓN DEL COVID-19 #ActivadosPorLaSalud @CancilleriaEc",,@CancilleriaEc,#ActivadosPorLaSalud,1239144088940748800,https://twitter.com/EmbajadaEcuPRY/status/1239144088940748800
2020-03-15 04:17:09,mikeotr,,0,0,8,"Necesitamos que se organice pronto un Mundial apurado en el primer país que ya no tenga casos de Covid-19. Nos quedamos pegados a la tele y el sofá un mes, garantizado.",,,,1239042931362795521,https://twitter.com/mikeotr/status/1239042931362795521
2020-03-15 03:27:38,mikeotr,Diegogavin83,0,14,15,"No importa que seas joven y que -en teoría- el Covid-19 no te va a matar. Puede hacer que indirectamente seas responsables de otras muertes y puede que contribuyas notablemente al colapso de un sistema de salud atado con alambres. Fijate: ",,,,1239030467556454400,https://twitter.com/mikeotr/status/1239030467556454400
2020-03-15 02:41:44,SantixRolon,,0,0,0,"Un mensaje para el pueblo paraguayo y como había 2x1 en hashtags aprovecho para enviarle un mensaje a mis amigos bajistas que saben que los quiero. #quedateencasa #coronavirusparaguay #covid-19 #covid19py… https://www.instagram.com/p/B9vObdZjMVx/?igshid=nygldmtw0xih",,,#quedateencasa #coronavirusparaguay #covid #covid19py,1239018916501958656,https://twitter.com/SantixRolon/status/1239018916501958656
2020-03-15 02:30:19,BryanAlbarino,,1,3,14,"... uno de los más preparados para enfrentar un eventual caso de covid19. Es algo que quería compartir Lavemos nuestras manos por lo menos 5 veces al día ",,,,1239016042753601541,https://twitter.com/BryanAlbarino/status/1239016042753601541
2020-03-15 02:26:52,BryanAlbarino,,1,1,4,"Yo padecí de Neumotórax espontáneo hace unos años en medio de un juego de fútbol con mis compañeros (yo era arquero). Este ataque produce dificultades respiratorias (al igual que el COVID19), sigue...",,,,1239015176843808768,https://twitter.com/BryanAlbarino/status/1239015176843808768
2020-03-15 02:20:45,appara_y,,0,0,0,"#Quién no tiene un adulto mayores en la casa, en la familia? Ellos, y las personas con alguna enfermedad de base, como las personas con una enfermedad reumática autoinmune son vulnerables al COVID-19 #SomosAPPARA https://www.instagram.com/p/B9u57yjD8su/?igshid=vj4rqb23thr2",,,#Qui #SomosAPPARA,1239013636238118913,https://twitter.com/appara_y/status/1239013636238118913
2020-03-15 01:52:57,riarriola,5diasPY,0,0,0,"Vi en @todonoticias que @nelsonalcastro confirmaba que un niño de 5 años dio positivo al #Covid_19 en Argentina. Ojalá avancen con medidas drásticas e inteligentes. @ginesggarcia @alferdez",,@todonoticias @nelsonalcastro @ginesggarcia @alferdez,#Covid_19,1239006642135498752,https://twitter.com/riarriola/status/1239006642135498752
2020-03-15 01:52:42,Descli,,0,0,0,"Hay un supuesto caso(COVID-19) en Formosa y bajó en el Silvio Pettirossi ella fue asistida en Puerto Falcon...que onda @MazzoleniJulio @msaludpy",,@MazzoleniJulio @msaludpy,,1239006576394067968,https://twitter.com/Descli/status/1239006576394067968
2020-03-15 00:53:47,rnpy920am,,0,2,3,"Mtros de @minteriorpy, @euclides_py, @msaludpy, @MazzoleniJulio y de @MDN_PY, @SotoBernardino_, recomiendan cierre parcial de fronteras para mitigar el #COVID19 en el país y anunciaron que controlarán comercios para evitar la aglomeración de personas. http://bit.ly/2wTIsjg",,@minteriorpy @euclides_py @msaludpy @MazzoleniJulio @MDN_PY @SotoBernardino_,#COVID19,1238991750208860162,https://twitter.com/rnpy920am/status/1238991750208860162
2020-03-15 00:23:32,Hernanbz,,1,0,3,"Que fin de semana mas mierda, comenzando con el viernes 13! covid19 fuck u",,,,1238984136662093826,https://twitter.com/Hernanbz/status/1238984136662093826
2020-03-15 00:16:06,appara_y,,1,1,1," #Quien no tiene un adulto mayores en la casa, en la familia? Ellos, y las personas con alguna enfermedad de base, como las personas con una enfermedad reumática autoinmune y sistémica somos vulnerables al COVID-19 #DiagnósticoPreco https://m.facebook.com/story.php?story_fbid=1426655700837914&amp;substory_index=0&amp;id=450426785127482&amp;sfnsn=mo",,,#Quien #Diagn,1238982269840371720,https://twitter.com/appara_y/status/1238982269840371720
2020-03-15 00:12:49,carocristinzian,,0,1,10,"El Covid -19 es el virus de la SOLIDARIDAD. Cuidarse, quedarse en casa, es dar una cama más de terapia a los q de verdad la necesitan y pueden morir. Todos podemos ser mejores. La circulación es lo q genera el contagio masivo de este virus muchas veces asintomático.#quedateencasa",,,#quedateencasa,1238981440865517569,https://twitter.com/carocristinzian/status/1238981440865517569
2020-03-15 00:09:16,mdardayo,,0,0,0,"BBC Mundo - Coronavirus: 6 buenas noticias sobre la enfermedad del covid-19 ",,,,1238980549416497152,https://twitter.com/mdardayo/status/1238980549416497152
2020-03-14 23:48:41,SilverTijera,,2,0,0,"Por qué mueren tantos italianos por el Covid- 19? Corea del sur tuvo mucho más infectados y muy pocos muertos. Será por la alimentación( pastas) de los tanos ?",,,,1238975367299379200,https://twitter.com/SilverTijera/status/1238975367299379200
2020-03-14 22:56:23,rnpy920am,,0,4,4,"El jefe comunal afirmó que multarán a propietarios de locales, que no cumplan con el decreto presidencial para mitigar el #COVID19, que prohíbe la aglomeración de personas. #920AM",,,#COVID19 #920AM,1238962207825821696,https://twitter.com/rnpy920am/status/1238962207825821696
2020-03-14 22:51:35,rnpy920am,,4,7,17,"Intendente de @AsuncionMuni, @oscarodriguezpy insta a otros Municipios a sumarse a la causa del Gobierno contra el #COVID19. Anuncia controles en los comercios que no respeten la medida para mitigar el #Covid_19. #920AM",,@AsuncionMuni @oscarodriguezpy,#COVID19 #Covid_19 #920AM,1238960998142431234,https://twitter.com/rnpy920am/status/1238960998142431234
2020-03-14 22:40:29,rnpy920am,,1,3,8,"#Móvil920AM @maviportillo Ministro del @minteriorpy @euclides_py anuncia cierre parcial de fronteras para mitigar el #COVID19. #EnVivo http://bit.ly/2Q4DNSo",,@maviportillo @minteriorpy @euclides_py,#M #COVID19 #EnVivo,1238958206325600256,https://twitter.com/rnpy920am/status/1238958206325600256
2020-03-14 21:08:09,rnpy920am,,0,2,4,"#Nacionales Asociación de Restaurantes instan a optar por servicio de delivery para evitar el aglomeramiento y mitigar el #COVID19. Leé más http://bit.ly/2Qeknue",,,#Nacionales #COVID19,1238934970380492807,https://twitter.com/rnpy920am/status/1238934970380492807
2020-03-14 21:01:17,MaryT_L,GAKRG,0,0,0,"Entiendan mentecatos que lo que se está buscando es evitar una masiva propagación del #COVID_19 en el país. #QuedateEnTuCasa #NosCuidamosEntreTodos – at 4to. Barrio - Luque",,,#COVID_19 #QuedateEnTuCasa #NosCuidamosEntreTodos,1238933239374495747,https://twitter.com/MaryT_L/status/1238933239374495747
2020-03-14 20:53:12,gv_cantarte,,0,1,1,"El COVID-19 un virus que nos toca a todos por igual sin importar clases sociales, raza y posiciones políticas...Esta es una guerra que es de todos. Acata los protocolos, JUNTOS PODEMOS VENCERLO #coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo",,,#coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo,1238931205346787334,https://twitter.com/gv_cantarte/status/1238931205346787334
2020-03-14 20:52:59,gv_cantarte,,1,1,1,"El COVID-19 un virus que nos toca a todos por igual sin importar clases sociales, raza y posiciones políticas...Esta es una guerra que es de todos. Acata los protocolos, JUNTOS PODEMOS VENCERLO #coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo",,,#coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo,1238931150963384320,https://twitter.com/gv_cantarte/status/1238931150963384320
2020-03-14 20:52:40,gv_cantarte,,0,1,1,"El COVID-19 un virus que nos toca a todos por igual sin importar clases sociales, raza y posiciones políticas...Esta es una guerra que es de todos. Acata los protocolos, JUNTOS PODEMOS VENCERLO #coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo",,,#coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo,1238931072341213185,https://twitter.com/gv_cantarte/status/1238931072341213185
2020-03-14 20:52:25,gv_cantarte,,0,1,1,"El COVID-19 un virus que nos toca a todos por igual sin importar clases sociales, raza y posiciones políticas...Esta es una guerra que es de todos. Acata los protocolos, JUNTOS PODEMOS VENCERLO #coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo",,,#coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo,1238931008277204997,https://twitter.com/gv_cantarte/status/1238931008277204997
2020-03-14 20:52:06,gv_cantarte,,0,1,1,"El COVID-19 un virus que nos toca a todos por igual sin importar clases sociales, raza y posiciones políticas...Esta es una guerra que es de todos. Acata los protocolos, JUNTOS PODEMOS VENCERLO #coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo",,,#coronavirus #covid19 #QuedateEnCasa #ABCEspeciales #UltimaHora #canal13 #Telefuturo,1238930931207090184,https://twitter.com/gv_cantarte/status/1238930931207090184
